t,total_topples_at_t,unique_topples_at_t,edge_loss,average_height,cum_topples
1,0,0,0,0.04,0
2,0,0,0,0.08,0
3,0,0,0,0.12,0
4,0,0,0,0.16,0
5,0,0,0,0.2,0
6,0,0,0,0.24,0
7,0,0,0,0.28,0
8,0,0,0,0.32,0
9,0,0,0,0.36,0
10,0,0,0,0.4,0
11,0,0,0,0.44,0
12,0,0,0,0.48,0
13,0,0,0,0.52,0
14,0,0,0,0.56,0
15,0,0,0,0.6,0
16,0,0,0,0.64,0
17,0,0,0,0.68,0
18,0,0,0,0.72,0
19,0,0,0,0.76,0
20,1,1,0,0.8,1
21,1,1,1,0.8,2
22,0,0,0,0.84,2
23,0,0,0,0.88,2
24,0,0,0,0.92,2
25,0,0,0,0.96,2
26,0,0,0,1.0,2
27,0,0,0,1.04,2
28,0,0,0,1.08,2
29,0,0,0,1.12,2
30,0,0,0,1.16,2
31,0,0,0,1.2,2
32,0,0,0,1.24,2
33,0,0,0,1.28,2
34,0,0,0,1.32,2
35,0,0,0,1.36,2
36,0,0,0,1.4,2
37,0,0,0,1.44,2
38,0,0,0,1.48,2
39,0,0,0,1.52,2
40,0,0,0,1.56,2
41,1,1,1,1.56,3
42,1,1,2,1.52,4
43,0,0,0,1.56,4
44,0,0,0,1.6,4
45,0,0,0,1.64,4
46,0,0,0,1.68,4
47,0,0,0,1.72,4
48,0,0,0,1.76,4
49,0,0,0,1.8,4
50,4,4,1,1.8,8
51,0,0,0,1.84,8
52,0,0,0,1.88,8
53,0,0,0,1.92,8
54,1,1,0,1.96,9
55,0,0,0,2.0,9
56,0,0,0,2.04,9
57,5,5,4,1.92,14
58,0,0,0,1.96,14
59,0,0,0,2.0,14
60,0,0,0,2.04,14
61,0,0,0,2.08,14
62,1,1,2,2.04,15
63,0,0,0,2.08,15
64,0,0,0,2.12,15
65,14,14,8,1.84,29
66,0,0,0,1.88,29
67,0,0,0,1.92,29
68,0,0,0,1.96,29
69,1,1,1,1.96,30
70,0,0,0,2.0,30
71,2,2,1,2.0,32
72,1,1,0,2.04,33
73,0,0,0,2.08,33
74,0,0,0,2.12,33
75,0,0,0,2.16,33
76,0,0,0,2.2,33
77,11,11,7,1.96,44
78,0,0,0,2.0,44
79,0,0,0,2.04,44
80,1,1,1,2.04,45
81,8,7,4,1.92,53
82,0,0,0,1.96,53
83,0,0,0,2.0,53
84,0,0,0,2.04,53
85,0,0,0,2.08,53
86,0,0,0,2.12,53
87,0,0,0,2.16,53
88,0,0,0,2.2,53
89,0,0,0,2.24,53
90,11,11,7,2.0,64
91,0,0,0,2.04,64
92,3,3,3,1.96,67
93,9,9,2,1.92,76
94,0,0,0,1.96,76
95,4,4,2,1.92,80
96,0,0,0,1.96,80
97,0,0,0,2.0,80
98,0,0,0,2.04,80
99,0,0,0,2.08,80
100,7,7,4,1.96,87
0,0,0,0,0.0,0
