t,total_topples_at_t,unique_topples_at_t,edge_loss,average_height,cum_topples
1,0,0,0,0.01,0
2,0,0,0,0.02,0
3,0,0,0,0.03,0
4,0,0,0,0.04,0
5,0,0,0,0.05,0
6,0,0,0,0.06,0
7,0,0,0,0.07,0
8,0,0,0,0.08,0
9,0,0,0,0.09,0
10,0,0,0,0.1,0
11,0,0,0,0.11,0
12,0,0,0,0.12,0
13,0,0,0,0.13,0
14,0,0,0,0.14,0
15,0,0,0,0.15,0
16,0,0,0,0.16,0
17,0,0,0,0.17,0
18,0,0,0,0.18,0
19,0,0,0,0.19,0
20,0,0,0,0.2,0
21,0,0,0,0.21,0
22,0,0,0,0.22,0
23,0,0,0,0.23,0
24,0,0,0,0.24,0
25,0,0,0,0.25,0
26,0,0,0,0.26,0
27,0,0,0,0.27,0
28,0,0,0,0.28,0
29,0,0,0,0.29,0
30,0,0,0,0.3,0
31,0,0,0,0.31,0
32,0,0,0,0.32,0
33,0,0,0,0.33,0
34,0,0,0,0.34,0
35,0,0,0,0.35,0
36,0,0,0,0.36,0
37,0,0,0,0.37,0
38,0,0,0,0.38,0
39,0,0,0,0.39,0
40,0,0,0,0.4,0
41,0,0,0,0.41,0
42,0,0,0,0.42,0
43,0,0,0,0.43,0
44,0,0,0,0.44,0
45,0,0,0,0.45,0
46,0,0,0,0.46,0
47,0,0,0,0.47,0
48,0,0,0,0.48,0
49,0,0,0,0.49,0
50,0,0,0,0.5,0
51,0,0,0,0.51,0
52,0,0,0,0.52,0
53,0,0,0,0.53,0
54,0,0,0,0.54,0
55,0,0,0,0.55,0
56,0,0,0,0.56,0
57,0,0,0,0.57,0
58,0,0,0,0.58,0
59,0,0,0,0.59,0
60,0,0,0,0.6,0
61,0,0,0,0.61,0
62,0,0,0,0.62,0
63,0,0,0,0.63,0
64,0,0,0,0.64,0
65,0,0,0,0.65,0
66,0,0,0,0.66,0
67,0,0,0,0.67,0
68,0,0,0,0.68,0
69,0,0,0,0.69,0
70,0,0,0,0.7,0
71,0,0,0,0.71,0
72,0,0,0,0.72,0
73,0,0,0,0.73,0
74,0,0,0,0.74,0
75,0,0,0,0.75,0
76,0,0,0,0.76,0
77,0,0,0,0.77,0
78,0,0,0,0.78,0
79,0,0,0,0.79,0
80,0,0,0,0.8,0
81,0,0,0,0.81,0
82,0,0,0,0.82,0
83,0,0,0,0.83,0
84,0,0,0,0.84,0
85,0,0,0,0.85,0
86,0,0,0,0.86,0
87,0,0,0,0.87,0
88,0,0,0,0.88,0
89,0,0,0,0.89,0
90,0,0,0,0.9,0
91,0,0,0,0.91,0
92,0,0,0,0.92,0
93,0,0,0,0.93,0
94,0,0,0,0.94,0
95,0,0,0,0.95,0
96,0,0,0,0.96,0
97,0,0,0,0.97,0
98,0,0,0,0.98,0
99,0,0,0,0.99,0
100,1,1,1,0.99,1
101,0,0,0,1.0,1
102,0,0,0,1.01,1
103,0,0,0,1.02,1
104,0,0,0,1.03,1
105,0,0,0,1.04,1
106,0,0,0,1.05,1
107,0,0,0,1.06,1
108,0,0,0,1.07,1
109,0,0,0,1.08,1
110,0,0,0,1.09,1
111,0,0,0,1.1,1
112,2,2,0,1.11,3
113,0,0,0,1.12,3
114,0,0,0,1.13,3
115,0,0,0,1.14,3
116,1,1,0,1.15,4
117,0,0,0,1.16,4
118,0,0,0,1.17,4
119,0,0,0,1.18,4
120,0,0,0,1.19,4
121,0,0,0,1.2,4
122,2,2,0,1.21,6
123,0,0,0,1.22,6
124,0,0,0,1.23,6
125,0,0,0,1.24,6
126,1,1,0,1.25,7
127,0,0,0,1.26,7
128,0,0,0,1.27,7
129,0,0,0,1.28,7
130,0,0,0,1.29,7
131,0,0,0,1.3,7
132,0,0,0,1.31,7
133,0,0,0,1.32,7
134,0,0,0,1.33,7
135,1,1,0,1.34,8
136,0,0,0,1.35,8
137,0,0,0,1.36,8
138,0,0,0,1.37,8
139,0,0,0,1.38,8
140,0,0,0,1.39,8
141,0,0,0,1.4,8
142,0,0,0,1.41,8
143,0,0,0,1.42,8
144,0,0,0,1.43,8
145,0,0,0,1.44,8
146,0,0,0,1.45,8
147,3,3,0,1.46,11
148,0,0,0,1.47,11
149,0,0,0,1.48,11
150,0,0,0,1.49,11
151,2,2,2,1.48,13
152,0,0,0,1.49,13
153,0,0,0,1.5,13
154,0,0,0,1.51,13
155,0,0,0,1.52,13
156,0,0,0,1.53,13
157,0,0,0,1.54,13
158,0,0,0,1.55,13
159,0,0,0,1.56,13
160,0,0,0,1.57,13
161,2,2,0,1.58,15
162,0,0,0,1.59,15
163,0,0,0,1.6,15
164,0,0,0,1.61,15
165,0,0,0,1.62,15
166,0,0,0,1.63,15
167,1,1,2,1.62,16
168,0,0,0,1.63,16
169,0,0,0,1.64,16
170,0,0,0,1.65,16
171,0,0,0,1.66,16
172,1,1,1,1.66,17
173,0,0,0,1.67,17
174,9,9,0,1.68,26
175,0,0,0,1.69,26
176,5,5,0,1.7,31
177,0,0,0,1.71,31
178,0,0,0,1.72,31
179,0,0,0,1.73,31
180,0,0,0,1.74,31
181,1,1,1,1.74,32
182,0,0,0,1.75,32
183,0,0,0,1.76,32
184,0,0,0,1.77,32
185,0,0,0,1.78,32
186,1,1,0,1.79,33
187,0,0,0,1.8,33
188,6,6,4,1.77,39
189,0,0,0,1.78,39
190,0,0,0,1.79,39
191,0,0,0,1.8,39
192,0,0,0,1.81,39
193,0,0,0,1.82,39
194,6,6,1,1.82,45
195,0,0,0,1.83,45
196,0,0,0,1.84,45
197,0,0,0,1.85,45
198,0,0,0,1.86,45
199,1,1,1,1.86,46
200,0,0,0,1.87,46
201,0,0,0,1.88,46
202,0,0,0,1.89,46
203,0,0,0,1.9,46
204,0,0,0,1.91,46
205,0,0,0,1.92,46
206,1,1,0,1.93,47
207,1,1,0,1.94,48
208,0,0,0,1.95,48
209,0,0,0,1.96,48
210,0,0,0,1.97,48
211,0,0,0,1.98,48
212,0,0,0,1.99,48
213,40,40,10,1.9,88
214,0,0,0,1.91,88
215,0,0,0,1.92,88
216,9,9,3,1.9,97
217,0,0,0,1.91,97
218,0,0,0,1.92,97
219,0,0,0,1.93,97
220,0,0,0,1.94,97
221,16,15,1,1.94,113
222,3,3,1,1.94,116
223,0,0,0,1.95,116
224,33,33,3,1.93,149
225,0,0,0,1.94,149
226,0,0,0,1.95,149
227,0,0,0,1.96,149
228,4,4,2,1.95,153
229,2,2,1,1.95,155
230,2,2,1,1.95,157
231,15,15,1,1.95,172
232,0,0,0,1.96,172
233,0,0,0,1.97,172
234,30,25,0,1.98,202
235,0,0,0,1.99,202
236,1,1,2,1.98,203
237,0,0,0,1.99,203
238,0,0,0,2.0,203
239,0,0,0,2.01,203
240,1,1,1,2.01,204
241,0,0,0,2.02,204
242,0,0,0,2.03,204
243,0,0,0,2.04,204
244,30,28,2,2.03,234
245,0,0,0,2.04,234
246,8,8,0,2.05,242
