t,total_topples_at_t,unique_topples_at_t,edge_loss,average_height,cum_topples
1,0,0,0,0.0002777777777777778,0
2,0,0,0,0.0005555555555555556,0
3,0,0,0,0.0008333333333333334,0
4,1,1,0,0.0011111111111111111,1
5,1,0,0,0.001388888888888889,1
6,1,0,0,0.0016666666666666668,1
7,1,0,0,0.0019444444444444444,1
8,2,1,0,0.0022222222222222222,2
9,2,0,0,0.0025,2
10,2,0,0,0.002777777777777778,2
11,2,0,0,0.0030555555555555557,2
12,3,1,0,0.0033333333333333335,3
13,3,0,0,0.003611111111111111,3
14,3,0,0,0.0038888888888888888,3
15,3,0,0,0.004166666666666667,3
16,9,5,0,0.0044444444444444444,9
17,9,0,0,0.004722222222222222,9
18,9,0,0,0.005,9
19,9,0,0,0.005277777777777778,9
20,10,1,0,0.005555555555555556,10
21,10,0,0,0.005833333333333334,10
22,10,0,0,0.006111111111111111,10
23,10,0,0,0.006388888888888889,10
24,11,1,0,0.006666666666666667,11
25,11,0,0,0.006944444444444444,11
26,11,0,0,0.007222222222222222,11
27,11,0,0,0.0075,11
28,21,9,0,0.0077777777777777776,21
29,21,0,0,0.008055555555555555,21
30,21,0,0,0.008333333333333333,21
31,21,0,0,0.008611111111111111,21
32,27,5,0,0.008888888888888889,27
33,27,0,0,0.009166666666666667,27
34,27,0,0,0.009444444444444445,27
35,27,0,0,0.009722222222222222,27
36,28,1,0,0.01,28
37,28,0,0,0.010277777777777778,28
38,28,0,0,0.010555555555555556,28
39,28,0,0,0.010833333333333334,28
40,29,1,0,0.011111111111111112,29
41,29,0,0,0.01138888888888889,29
42,29,0,0,0.011666666666666667,29
43,29,0,0,0.011944444444444445,29
44,48,13,0,0.012222222222222223,48
45,48,0,0,0.0125,48
46,48,0,0,0.012777777777777779,48
47,48,0,0,0.013055555555555556,48
48,49,1,0,0.013333333333333334,49
49,49,0,0,0.01361111111111111,49
50,49,0,0,0.013888888888888888,49
51,49,0,0,0.014166666666666666,49
52,50,1,0,0.014444444444444444,50
53,50,0,0,0.014722222222222222,50
54,50,0,0,0.015,50
55,50,0,0,0.015277777777777777,50
56,81,21,0,0.015555555555555555,81
57,81,0,0,0.015833333333333335,81
58,81,0,0,0.01611111111111111,81
59,81,0,0,0.01638888888888889,81
60,87,5,0,0.016666666666666666,87
61,87,0,0,0.016944444444444446,87
62,87,0,0,0.017222222222222222,87
63,87,0,0,0.0175,87
64,88,1,0,0.017777777777777778,88
65,88,0,0,0.018055555555555554,88
66,88,0,0,0.018333333333333333,88
67,88,0,0,0.01861111111111111,88
68,89,1,0,0.01888888888888889,89
69,89,0,0,0.019166666666666665,89
70,89,0,0,0.019444444444444445,89
71,89,0,0,0.01972222222222222,89
72,99,9,0,0.02,99
73,99,0,0,0.020277777777777777,99
74,99,0,0,0.020555555555555556,99
75,99,0,0,0.020833333333333332,99
76,130,25,0,0.021111111111111112,130
77,130,0,0,0.021388888888888888,130
78,130,0,0,0.021666666666666667,130
79,130,0,0,0.021944444444444444,130
80,131,1,0,0.022222222222222223,131
81,131,0,0,0.0225,131
82,131,0,0,0.02277777777777778,131
83,131,0,0,0.023055555555555555,131
84,132,1,0,0.023333333333333334,132
85,132,0,0,0.02361111111111111,132
86,132,0,0,0.02388888888888889,132
87,132,0,0,0.024166666666666666,132
88,184,33,0,0.024444444444444446,184
89,184,0,0,0.024722222222222222,184
90,184,0,0,0.025,184
91,184,0,0,0.025277777777777777,184
92,185,1,0,0.025555555555555557,185
93,185,0,0,0.025833333333333333,185
94,185,0,0,0.026111111111111113,185
95,185,0,0,0.02638888888888889,185
96,186,1,0,0.02666666666666667,186
97,186,0,0,0.026944444444444444,186
98,186,0,0,0.02722222222222222,186
99,186,0,0,0.0275,186
