t,total_topples_at_t,unique_topples_at_t,edge_loss,average_height,cum_topples
1,0,0,0,0.0001234567901234568,0
2,0,0,0,0.0002469135802469136,0
3,0,0,0,0.00037037037037037035,0
4,1,1,0,0.0004938271604938272,1
5,1,0,0,0.0006172839506172839,1
6,1,0,0,0.0007407407407407407,1
7,1,0,0,0.0008641975308641976,1
8,2,1,0,0.0009876543209876543,2
9,2,0,0,0.0011111111111111111,2
10,2,0,0,0.0012345679012345679,2
11,2,0,0,0.0013580246913580246,2
12,3,1,0,0.0014814814814814814,3
13,3,0,0,0.0016049382716049382,3
14,3,0,0,0.0017283950617283952,3
15,3,0,0,0.001851851851851852,3
16,9,5,0,0.0019753086419753087,9
17,9,0,0,0.0020987654320987655,9
18,9,0,0,0.0022222222222222222,9
19,9,0,0,0.002345679012345679,9
20,10,1,0,0.0024691358024691358,10
21,10,0,0,0.0025925925925925925,10
22,10,0,0,0.0027160493827160493,10
23,10,0,0,0.002839506172839506,10
24,11,1,0,0.002962962962962963,11
25,11,0,0,0.0030864197530864196,11
26,11,0,0,0.0032098765432098763,11
27,11,0,0,0.0033333333333333335,11
28,21,9,0,0.0034567901234567903,21
29,21,0,0,0.003580246913580247,21
30,21,0,0,0.003703703703703704,21
31,21,0,0,0.0038271604938271606,21
32,27,5,0,0.003950617283950617,27
33,27,0,0,0.004074074074074074,27
34,27,0,0,0.004197530864197531,27
35,27,0,0,0.004320987654320987,27
36,28,1,0,0.0044444444444444444,28
37,28,0,0,0.004567901234567902,28
38,28,0,0,0.004691358024691358,28
39,28,0,0,0.004814814814814815,28
40,29,1,0,0.0049382716049382715,29
41,29,0,0,0.005061728395061729,29
42,29,0,0,0.005185185185185185,29
43,29,0,0,0.005308641975308642,29
44,48,13,0,0.005432098765432099,48
45,48,0,0,0.005555555555555556,48
46,48,0,0,0.005679012345679012,48
47,48,0,0,0.005802469135802469,48
48,49,1,0,0.005925925925925926,49
49,49,0,0,0.006049382716049383,49
50,49,0,0,0.006172839506172839,49
51,49,0,0,0.006296296296296296,49
52,50,1,0,0.006419753086419753,50
53,50,0,0,0.00654320987654321,50
54,50,0,0,0.006666666666666667,50
55,50,0,0,0.006790123456790123,50
56,81,21,0,0.006913580246913581,81
57,81,0,0,0.007037037037037037,81
58,81,0,0,0.007160493827160494,81
59,81,0,0,0.0072839506172839505,81
60,87,5,0,0.007407407407407408,87
61,87,0,0,0.007530864197530864,87
62,87,0,0,0.007654320987654321,87
63,87,0,0,0.0077777777777777776,87
64,88,1,0,0.007901234567901235,88
65,88,0,0,0.008024691358024692,88
66,88,0,0,0.008148148148148147,88
67,88,0,0,0.008271604938271605,88
68,89,1,0,0.008395061728395062,89
69,89,0,0,0.008518518518518519,89
70,89,0,0,0.008641975308641974,89
71,89,0,0,0.008765432098765432,89
72,99,9,0,0.008888888888888889,99
73,99,0,0,0.009012345679012346,99
74,99,0,0,0.009135802469135803,99
75,99,0,0,0.009259259259259259,99
76,130,25,0,0.009382716049382716,130
77,130,0,0,0.009506172839506173,130
78,130,0,0,0.00962962962962963,130
79,130,0,0,0.009753086419753086,130
80,131,1,0,0.009876543209876543,131
81,131,0,0,0.01,131
82,131,0,0,0.010123456790123457,131
83,131,0,0,0.010246913580246913,131
84,132,1,0,0.01037037037037037,132
85,132,0,0,0.010493827160493827,132
86,132,0,0,0.010617283950617284,132
87,132,0,0,0.01074074074074074,132
88,184,33,0,0.010864197530864197,184
89,184,0,0,0.010987654320987654,184
90,184,0,0,0.011111111111111112,184
91,184,0,0,0.011234567901234569,184
92,185,1,0,0.011358024691358024,185
