t,total_topples_at_t,unique_topples_at_t,edge_loss,average_height,cum_topples
1,0,0,0,0.01,0
2,0,0,0,0.02,0
3,0,0,0,0.03,0
4,0,0,0,0.04,0
5,0,0,0,0.05,0
6,0,0,0,0.06,0
7,0,0,0,0.07,0
8,0,0,0,0.08,0
9,0,0,0,0.09,0
10,0,0,0,0.1,0
11,0,0,0,0.11,0
12,0,0,0,0.12,0
13,0,0,0,0.13,0
14,0,0,0,0.14,0
15,0,0,0,0.15,0
16,0,0,0,0.16,0
17,0,0,0,0.17,0
18,0,0,0,0.18,0
19,0,0,0,0.19,0
20,0,0,0,0.2,0
21,0,0,0,0.21,0
22,0,0,0,0.22,0
23,0,0,0,0.23,0
24,0,0,0,0.24,0
25,0,0,0,0.25,0
26,0,0,0,0.26,0
27,0,0,0,0.27,0
28,0,0,0,0.28,0
29,0,0,0,0.29,0
30,0,0,0,0.3,0
31,0,0,0,0.31,0
32,0,0,0,0.32,0
33,0,0,0,0.33,0
34,0,0,0,0.34,0
35,0,0,0,0.35,0
36,0,0,0,0.36,0
37,0,0,0,0.37,0
38,0,0,0,0.38,0
39,0,0,0,0.39,0
40,0,0,0,0.4,0
41,0,0,0,0.41,0
42,0,0,0,0.42,0
43,0,0,0,0.43,0
44,0,0,0,0.44,0
45,0,0,0,0.45,0
46,0,0,0,0.46,0
47,0,0,0,0.47,0
48,0,0,0,0.48,0
49,0,0,0,0.49,0
50,1,1,1,0.49,1
51,0,0,0,0.5,1
52,0,0,0,0.51,1
53,0,0,0,0.52,1
54,0,0,0,0.53,1
55,0,0,0,0.54,1
56,0,0,0,0.55,1
57,0,0,0,0.56,1
58,0,0,0,0.57,1
59,0,0,0,0.58,1
60,0,0,0,0.59,1
61,0,0,0,0.6,1
62,0,0,0,0.61,1
63,0,0,0,0.62,1
64,0,0,0,0.63,1
65,0,0,0,0.64,1
66,0,0,0,0.65,1
67,0,0,0,0.66,1
68,0,0,0,0.67,1
69,0,0,0,0.68,1
70,0,0,0,0.69,1
71,0,0,0,0.7,1
72,0,0,0,0.71,1
73,0,0,0,0.72,1
74,0,0,0,0.73,1
75,0,0,0,0.74,1
76,0,0,0,0.75,1
77,0,0,0,0.76,1
78,0,0,0,0.77,1
79,0,0,0,0.78,1
80,0,0,0,0.79,1
81,0,0,0,0.8,1
82,0,0,0,0.81,1
83,0,0,0,0.82,1
84,0,0,0,0.83,1
85,0,0,0,0.84,1
86,0,0,0,0.85,1
87,0,0,0,0.86,1
88,0,0,0,0.87,1
89,0,0,0,0.88,1
90,0,0,0,0.89,1
91,0,0,0,0.9,1
92,0,0,0,0.91,1
93,0,0,0,0.92,1
94,0,0,0,0.93,1
95,0,0,0,0.94,1
96,0,0,0,0.95,1
97,0,0,0,0.96,1
98,0,0,0,0.97,1
99,0,0,0,0.98,1
100,0,0,0,0.99,1
101,0,0,0,1.0,1
102,0,0,0,1.01,1
103,0,0,0,1.02,1
104,2,2,1,1.02,3
105,0,0,0,1.03,3
106,0,0,0,1.04,3
107,0,0,0,1.05,3
108,2,2,0,1.06,5
109,0,0,0,1.07,5
110,0,0,0,1.08,5
111,0,0,0,1.09,5
112,0,0,0,1.1,5
113,0,0,0,1.11,5
114,0,0,0,1.12,5
115,0,0,0,1.13,5
116,0,0,0,1.14,5
117,0,0,0,1.15,5
118,0,0,0,1.16,5
119,0,0,0,1.17,5
120,1,1,1,1.17,6
121,0,0,0,1.18,6
122,0,0,0,1.19,6
123,0,0,0,1.2,6
124,0,0,0,1.21,6
125,0,0,0,1.22,6
126,0,0,0,1.23,6
127,0,0,0,1.24,6
128,0,0,0,1.25,6
129,0,0,0,1.26,6
130,0,0,0,1.27,6
131,0,0,0,1.28,6
132,0,0,0,1.29,6
133,0,0,0,1.3,6
134,0,0,0,1.31,6
135,3,3,2,1.3,9
136,0,0,0,1.31,9
137,0,0,0,1.32,9
138,0,0,0,1.33,9
139,0,0,0,1.34,9
140,0,0,0,1.35,9
141,1,1,0,1.36,10
142,0,0,0,1.37,10
143,0,0,0,1.38,10
144,0,0,0,1.39,10
145,5,5,3,1.37,15
146,0,0,0,1.38,15
147,0,0,0,1.39,15
148,0,0,0,1.4,15
149,0,0,0,1.41,15
150,0,0,0,1.42,15
151,0,0,0,1.43,15
152,3,3,0,1.44,18
153,0,0,0,1.45,18
154,0,0,0,1.46,18
155,0,0,0,1.47,18
156,0,0,0,1.48,18
157,0,0,0,1.49,18
158,0,0,0,1.5,18
159,1,1,0,1.51,19
160,0,0,0,1.52,19
161,0,0,0,1.53,19
162,0,0,0,1.54,19
163,0,0,0,1.55,19
164,0,0,0,1.56,19
165,1,1,0,1.57,20
166,0,0,0,1.58,20
167,0,0,0,1.59,20
168,0,0,0,1.6,20
169,0,0,0,1.61,20
170,0,0,0,1.62,20
171,0,0,0,1.63,20
172,0,0,0,1.64,20
173,0,0,0,1.65,20
174,0,0,0,1.66,20
175,0,0,0,1.67,20
176,0,0,0,1.68,20
177,0,0,0,1.69,20
178,0,0,0,1.7,20
179,0,0,0,1.71,20
180,0,0,0,1.72,20
181,0,0,0,1.73,20
182,1,1,0,1.74,21
183,0,0,0,1.75,21
184,0,0,0,1.76,21
185,0,0,0,1.77,21
186,0,0,0,1.78,21
187,0,0,0,1.79,21
188,0,0,0,1.8,21
189,0,0,0,1.81,21
190,14,13,5,1.77,35
191,0,0,0,1.78,35
192,0,0,0,1.79,35
193,6,6,2,1.78,41
194,0,0,0,1.79,41
195,0,0,0,1.8,41
196,0,0,0,1.81,41
197,0,0,0,1.82,41
198,0,0,0,1.83,41
199,3,3,2,1.82,44
200,0,0,0,1.83,44
201,3,3,0,1.84,47
202,0,0,0,1.85,47
203,3,3,3,1.83,50
204,1,1,1,1.83,51
205,0,0,0,1.84,51
206,0,0,0,1.85,51
207,0,0,0,1.86,51
208,2,2,0,1.87,53
209,0,0,0,1.88,53
210,3,3,0,1.89,56
211,0,0,0,1.9,56
212,0,0,0,1.91,56
213,1,1,1,1.91,57
214,0,0,0,1.92,57
215,0,0,0,1.93,57
216,38,38,5,1.89,95
217,0,0,0,1.9,95
218,1,1,0,1.91,96
219,2,2,2,1.9,98
220,0,0,0,1.91,98
221,0,0,0,1.92,98
222,1,1,0,1.93,99
223,1,1,0,1.94,100
224,0,0,0,1.95,100
225,0,0,0,1.96,100
226,0,0,0,1.97,100
227,0,0,0,1.98,100
228,4,4,0,1.99,104
229,2,2,3,1.97,106
230,0,0,0,1.98,106
231,0,0,0,1.99,106
232,0,0,0,2.0,106
233,0,0,0,2.01,106
234,2,2,2,2.0,108
235,2,2,0,2.01,110
236,0,0,0,2.02,110
237,0,0,0,2.03,110
238,1,1,0,2.04,111
239,30,30,0,2.05,141
240,0,0,0,2.06,141
241,7,7,0,2.07,148
242,0,0,0,2.08,148
243,2,2,0,2.09,150
244,0,0,0,2.1,150
245,0,0,0,2.11,150
246,0,0,0,2.12,150
