t,total_topples_at_t,unique_topples_at_t,edge_loss,average_height,cum_topples
1,0,0,0,0.04,0
2,0,0,0,0.08,0
3,0,0,0,0.12,0
4,0,0,0,0.16,0
5,0,0,0,0.2,0
6,0,0,0,0.24,0
7,0,0,0,0.28,0
8,0,0,0,0.32,0
9,0,0,0,0.36,0
10,0,0,0,0.4,0
11,0,0,0,0.44,0
12,0,0,0,0.48,0
13,0,0,0,0.52,0
14,0,0,0,0.56,0
15,0,0,0,0.6,0
16,0,0,0,0.64,0
17,0,0,0,0.68,0
18,0,0,0,0.72,0
19,0,0,0,0.76,0
20,0,0,0,0.8,0
21,0,0,0,0.84,0
22,0,0,0,0.88,0
23,0,0,0,0.92,0
24,0,0,0,0.96,0
25,0,0,0,1.0,0
26,0,0,0,1.04,0
27,0,0,0,1.08,0
28,1,1,1,1.08,1
29,0,0,0,1.12,1
30,0,0,0,1.16,1
31,0,0,0,1.2,1
32,0,0,0,1.24,1
33,1,1,0,1.28,2
34,1,1,1,1.28,3
35,0,0,0,1.32,3
36,0,0,0,1.36,3
37,0,0,0,1.4,3
38,0,0,0,1.44,3
39,0,0,0,1.48,3
40,0,0,0,1.52,3
41,0,0,0,1.56,3
42,0,0,0,1.6,3
43,0,0,0,1.64,3
44,2,2,3,1.56,5
45,0,0,0,1.6,5
46,0,0,0,1.64,5
47,0,0,0,1.68,5
48,8,8,3,1.6,13
49,0,0,0,1.64,13
50,0,0,0,1.68,13
51,0,0,0,1.72,13
52,0,0,0,1.76,13
53,0,0,0,1.8,13
54,0,0,0,1.84,13
55,0,0,0,1.88,13
56,0,0,0,1.92,13
57,0,0,0,1.96,13
58,0,0,0,2.0,13
59,16,16,8,1.72,29
60,0,0,0,1.76,29
61,0,0,0,1.8,29
62,3,3,2,1.76,32
63,1,1,2,1.72,33
64,0,0,0,1.76,33
65,0,0,0,1.8,33
66,8,8,3,1.72,41
67,0,0,0,1.76,41
68,0,0,0,1.8,41
69,0,0,0,1.84,41
70,0,0,0,1.88,41
71,0,0,0,1.92,41
72,0,0,0,1.96,41
73,0,0,0,2.0,41
74,7,7,5,1.84,48
75,0,0,0,1.88,48
76,0,0,0,1.92,48
77,0,0,0,1.96,48
78,0,0,0,2.0,48
79,1,1,0,2.04,49
80,0,0,0,2.08,49
81,0,0,0,2.12,49
82,0,0,0,2.16,49
83,0,0,0,2.2,49
84,12,12,6,2.0,61
85,0,0,0,2.04,61
86,0,0,0,2.08,61
87,1,1,0,2.12,62
88,0,0,0,2.16,62
89,3,3,4,2.04,65
90,0,0,0,2.08,65
91,3,3,3,2.0,68
92,0,0,0,2.04,68
93,10,10,5,1.88,78
94,6,6,3,1.8,84
95,0,0,0,1.84,84
96,1,1,0,1.88,85
97,0,0,0,1.92,85
98,0,0,0,1.96,85
99,4,4,2,1.92,89
100,0,0,0,1.96,89
0,0,0,0,0.0,0
